,edit_count,sentiment,neg_sentiment
2013-06-19,5.566666666666666,-0.4029179318671315,0.555604502245456
2013-06-20,5.5,-0.3702740861897557,0.5222711689121227
2013-06-21,5.466666666666667,-0.3370363428120701,0.4889378355787893
2013-06-22,5.4,-0.3578036030721223,0.49727116891212264
2013-06-23,5.266666666666667,-0.3048772224378144,0.4706045022454559
2013-06-24,5.1,-0.27243476555660917,0.4372711689121226
2013-06-25,3.566666666666667,-0.2598241048256806,0.4140827631150212
2013-06-26,2.8,-0.24488602598895243,0.40588383838383835
2013-06-27,2.8,-0.24488602598895243,0.40588383838383835
2013-06-28,2.7,-0.25472403222047235,0.3947727272727272
2013-06-29,2.7,-0.25472403222047235,0.3947727272727272
2013-06-30,2.7,-0.25472403222047235,0.3947727272727272
2013-07-01,2.3666666666666667,-0.26217500313750935,0.39780303030303027
2013-07-02,2.1,-0.27745883558821716,0.38946969696969697
2013-07-03,2.0,-0.24501901429194908,0.35613636363636364
2013-07-04,1.8666666666666667,-0.2492867197593053,0.35916666666666663
2013-07-05,1.7333333333333334,-0.2480395300520791,0.35805555555555557
2013-07-06,1.5,-0.21615797882042234,0.32472222222222225
2013-07-07,1.5333333333333334,-0.21612695658963824,0.32472222222222225
2013-07-08,1.6,-0.21736139858525896,0.3413888888888889
2013-07-09,1.6666666666666667,-0.2502508710301112,0.37472222222222223
2013-07-10,1.6,-0.21723499998213752,0.3413888888888889
2013-07-11,1.6,-0.18928778672975208,0.32472222222222225
2013-07-12,1.4666666666666666,-0.15116653745136563,0.3047222222222222
2013-07-13,1.4,-0.15041285459957426,0.28805555555555556
2013-07-14,1.2666666666666666,-0.17509783411782884,0.30138888888888893
2013-07-15,1.2666666666666666,-0.17509783411782884,0.30138888888888893
2013-07-16,1.3,-0.2076736639416407,0.33472222222222225
2013-07-17,1.2666666666666666,-0.1744280249353439,0.30138888888888893
2013-07-18,1.2666666666666666,-0.1744280249353439,0.30138888888888893
2013-07-19,1.3,-0.20774076685072884,0.33472222222222225
2013-07-20,1.3,-0.20774076685072884,0.33472222222222225
2013-07-21,1.3,-0.20774076685072884,0.33472222222222225
2013-07-22,1.1666666666666667,-0.18891936942698465,0.3097222222222223
2013-07-23,1.1666666666666667,-0.25514514053624776,0.3430555555555556
2013-07-24,1.1666666666666667,-0.25514514053624776,0.3430555555555556
2013-07-25,1.2,-0.22333754305801695,0.3430555555555556
2013-07-26,0.9333333333333333,-0.215084117698291,0.32222222222222224
2013-07-27,1.1,-0.22456179106992388,0.34222222222222226
2013-07-28,1.1,-0.22456179106992388,0.34222222222222226
2013-07-29,1.1,-0.22456179106992388,0.34222222222222226
2013-07-30,1.1,-0.22456179106992388,0.34222222222222226
2013-07-31,1.2333333333333334,-0.18521701181691788,0.32222222222222224
2013-08-01,1.3666666666666667,-0.20457242811483048,0.34722222222222227
2013-08-02,1.3666666666666667,-0.20457242811483048,0.34722222222222227
2013-08-03,1.1333333333333333,-0.1721249512169096,0.31388888888888894
2013-08-04,1.0,-0.16112975259621937,0.30833333333333335
2013-08-05,1.0333333333333334,-0.1937219359477361,0.3416666666666667
2013-08-06,1.0,-0.12878234167893726,0.30833333333333335
2013-08-07,1.0,-0.12337353607018789,0.30833333333333335
2013-08-08,0.9666666666666667,-0.12380188783009846,0.30833333333333335
2013-08-09,0.9666666666666667,-0.12380188783009846,0.30833333333333335
2013-08-10,0.9333333333333333,-0.0923258093992869,0.2916666666666667
2013-08-11,0.9,-0.12227937459945679,0.2916666666666667
2013-08-12,0.9,-0.12227937459945679,0.2916666666666667
2013-08-13,0.9,-0.12221199353535969,0.2916666666666667
2013-08-14,1.0,-0.11163231611251831,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395369211832682,0.29907407407407405
2013-08-16,1.2666666666666666,-0.10395369211832682,0.29907407407407405
2013-08-17,1.3,-0.13721710125605263,0.3324074074074074
2013-08-18,1.2666666666666666,-0.10390435934066772,0.29907407407407405
2013-08-19,1.3666666666666667,-0.13627649426460264,0.3324074074074074
2013-08-20,1.6666666666666667,-0.15420158783594765,0.35833333333333334
2013-08-21,1.7,-0.12926422437032065,0.35833333333333334
2013-08-22,1.8,-0.11386659324169159,0.35
2013-08-23,1.8666666666666667,-0.14643193662166593,0.38333333333333336
2013-08-24,1.9333333333333333,-0.21100286755296918,0.4166666666666667
2013-08-25,1.9333333333333333,-0.21100286755296918,0.4166666666666667
2013-08-26,1.8,-0.1691096551550759,0.39666666666666667
2013-08-27,1.8,-0.1691096551550759,0.39666666666666667
2013-08-28,1.8,-0.1691096551550759,0.39666666666666667
2013-08-29,1.8,-0.1691096551550759,0.39666666666666667
2013-08-30,1.8,-0.19551096551948122,0.41000000000000003
2013-08-31,1.7,-0.2087610939476225,0.41833333333333333
2013-09-01,1.8333333333333333,-0.22732261760367284,0.44333333333333336
2013-09-02,1.8666666666666667,-0.26058923943175205,0.4766666666666667
2013-09-03,1.8666666666666667,-0.28807148877117367,0.49333333333333335
2013-09-04,1.8666666666666667,-0.28871040486627153,0.49333333333333335
2013-09-05,1.8333333333333333,-0.320463690592183,0.49333333333333335
2013-09-06,1.7666666666666666,-0.32463805420531167,0.4766666666666667
2013-09-07,1.7333333333333334,-0.2913202300005489,0.44333333333333336
2013-09-08,1.7333333333333334,-0.2913202300005489,0.44333333333333336
2013-09-09,1.7,-0.3232294057144059,0.44333333333333336
2013-09-10,1.7,-0.3232294057144059,0.44333333333333336
2013-09-11,1.7,-0.3232294057144059,0.44333333333333336
2013-09-12,1.6666666666666667,-0.29026687486304176,0.41000000000000003
2013-09-13,1.5666666666666667,-0.30084655228588314,0.3988888888888889
2013-09-14,1.2666666666666666,-0.2759493464562628,0.3692592592592593
2013-09-15,1.2666666666666666,-0.2759493464562628,0.3692592592592593
2013-09-16,1.2666666666666666,-0.20938164932860265,0.33592592592592596
2013-09-17,1.2666666666666666,-0.20938164932860265,0.33592592592592596
2013-09-18,1.1666666666666667,-0.17700951440466772,0.30259259259259264
2013-09-19,0.8666666666666667,-0.15908442083332272,0.27666666666666667
2013-09-20,0.8333333333333334,-0.18402178429894975,0.27666666666666667
2013-09-21,0.7,-0.1661044105225139,0.25166666666666665
2013-09-22,0.7666666666666667,-0.11692990554703604,0.22666666666666666
2013-09-23,0.6666666666666666,-0.08416657209396362,0.19333333333333333
2013-09-24,0.6666666666666666,-0.08416657209396362,0.19333333333333333
2013-09-25,0.6333333333333333,-0.116582111120224,0.19333333333333333
2013-09-26,0.7,-0.08594079573949177,0.19333333333333333
2013-09-27,0.7,-0.08594079573949177,0.19333333333333333
2013-09-28,0.7333333333333333,-0.05320767919222514,0.19333333333333333
2013-09-29,0.5666666666666667,-0.03318641781806945,0.16666666666666666
2013-09-30,0.5333333333333333,-0.0005808730920155769,0.13333333333333333
2013-10-01,0.43333333333333335,0.04291801402966182,0.10833333333333334
2013-10-02,0.43333333333333335,0.04357283860445023,0.10833333333333334
2013-10-03,0.5666666666666667,0.05905206683609221,0.09722222222222224
2013-10-04,0.5333333333333333,0.0922831662827068,0.0638888888888889
2013-10-05,0.8333333333333334,0.08182584130101735,0.08611111111111111
2013-10-06,1.1333333333333333,0.055967386287671554,0.11574074074074074
2013-10-07,1.1333333333333333,0.055967386287671554,0.11574074074074074
2013-10-08,1.1333333333333333,0.055967386287671554,0.11574074074074074
2013-10-09,1.1333333333333333,0.055967386287671554,0.11574074074074074
2013-10-10,1.1333333333333333,0.055967386287671554,0.11574074074074074
2013-10-11,1.1333333333333333,0.055967386287671554,0.11574074074074074
2013-10-12,1.1333333333333333,0.055967386287671554,0.11574074074074074
2013-10-13,1.1333333333333333,0.055967386287671554,0.11574074074074074
2013-10-14,1.1333333333333333,0.055967386287671554,0.11574074074074074
2013-10-15,1.4,0.07066531203411246,0.12407407407407407
2013-10-16,1.3666666666666667,0.03736102404417816,0.12407407407407407
2013-10-17,1.3666666666666667,0.03736102404417816,0.12407407407407407
2013-10-18,1.8,0.028240952651385234,0.1445868945868946
2013-10-19,1.9666666666666666,0.03132930970259882,0.15792022792022792
2013-10-20,2.3333333333333335,0.004496597825353928,0.18822325822325822
2013-10-21,3.6333333333333333,0.0030221842694424647,0.20446257446257446
2013-10-22,3.7333333333333334,-0.03700124371935922,0.22470066970066968
2013-10-23,4.3,-0.04743386631568855,0.2462692971516501
2013-10-24,4.733333333333333,-0.0705410323308734,0.2744744253567783
2013-10-25,4.733333333333333,-0.0705410323308734,0.2744744253567783
2013-10-26,4.933333333333334,-0.11697188484339197,0.2994744253567783
2013-10-27,5.3,-0.12667639828482458,0.3206865465688995
2013-10-28,5.433333333333334,-0.1780798615689992,0.34735321323556617
2013-10-29,5.933333333333334,-0.19902976397102926,0.37401987990223284
2013-10-30,6.7,-0.20667752295248518,0.3943097349746966
2013-10-31,6.966666666666667,-0.23592045972260642,0.4128282534932151
2013-11-01,7.0,-0.20316862334323732,0.39616158682654845
2013-11-02,7.533333333333333,-0.2016603837693348,0.39666663733159896
2013-11-03,7.7,-0.2347226721331094,0.4299999706649323
2013-11-04,7.933333333333334,-0.24931346262838586,0.4369444151093767
2013-11-05,7.8,-0.2178082940403127,0.42064811881308045
2013-11-06,7.866666666666666,-0.2192123321119451,0.4373147854797471
2013-11-07,8.033333333333333,-0.24165625288322598,0.46398145214641384
2013-11-08,8.466666666666667,-0.2601513384894342,0.48962247778743945
2013-11-09,8.6,-0.2601630503054272,0.5062891444541061
2013-11-10,8.866666666666667,-0.26854361237245905,0.5271224777874395
2013-11-11,9.0,-0.2848874334609321,0.5521224777874394
2013-11-12,9.1,-0.31781656584300705,0.5854558111207727
2013-11-13,9.766666666666667,-0.3247259360666882,0.6054558111207728
2013-11-14,9.5,-0.3394238618131291,0.5971224777874394
2013-11-15,9.733333333333333,-0.3642213774552044,0.6256939063588681
2013-11-16,9.8,-0.39687660463950003,0.6590272396922014
2013-11-17,9.366666666666667,-0.3877565332467071,0.6385144191793809
2013-11-18,9.433333333333334,-0.40480501421154946,0.6489906096555713
2013-11-19,9.466666666666667,-0.3838032051889061,0.6381320237969855
2013-11-20,8.466666666666667,-0.3935272390017577,0.6441149297798915
2013-11-21,8.533333333333333,-0.4029062033098354,0.6488768345417962
2013-11-22,8.3,-0.41868611204170736,0.6573082070908158
2013-11-23,8.066666666666666,-0.41596676411134526,0.6568808566634653
2013-11-24,9.3,-0.4282966830629469,0.6794033791859879
2013-11-25,9.5,-0.4311925313740759,0.6805938553764641
2013-11-26,9.233333333333333,-0.4544360913462803,0.6927150674976762
2013-11-27,9.566666666666666,-0.46223970932702546,0.6971595119421207
2013-11-28,9.933333333333334,-0.4515102496755104,0.6922877170703258
2013-11-29,9.666666666666666,-0.46001462304624763,0.6964423064423065
2013-11-30,10.0,-0.4720101146931314,0.7024851914325598
2013-12-01,10.433333333333334,-0.47631072425526355,0.7035963025436709
2013-12-02,10.3,-0.48928348555955375,0.7104986594460279
2013-12-03,10.233333333333333,-0.48872183046201617,0.7104986594460279
2013-12-04,9.7,-0.4636737149850502,0.6813319927793612
2013-12-05,9.566666666666666,-0.5025823535418485,0.7013319927793611
2013-12-06,9.833333333333334,-0.49337264735460035,0.6979986594460279
2013-12-07,9.8,-0.5037416636840478,0.7046653261126946
2013-12-08,9.433333333333334,-0.5180794429981378,0.7123576338050023
2013-12-09,9.833333333333334,-0.5347948653949963,0.7206909671383356
2013-12-10,9.9,-0.5171063704742658,0.7098576338050022
2013-12-11,9.933333333333334,-0.510678025628494,0.7048576338050022
2013-12-12,10.066666666666666,-0.48986928233327853,0.6953338242811927
2013-12-13,10.133333333333333,-0.487549556996828,0.6935156424630108
2013-12-14,10.666666666666666,-0.5084315109564918,0.7205989757963441
2013-12-15,11.133333333333333,-0.4926190633366751,0.7126624678598362
2013-12-16,11.833333333333334,-0.47563260868051643,0.7039668156859232
2013-12-17,13.0,-0.4935405170974462,0.7296811014002089
2013-12-18,14.166666666666666,-0.49677904852422405,0.7312684029875105
2013-12-19,15.2,-0.5113458628461043,0.7389557414888024
2013-12-20,16.1,-0.50807366073184,0.7371038896369507
2013-12-21,17.533333333333335,-0.4887656694766274,0.7274885050215661
2013-12-22,17.466666666666665,-0.4817902275538833,0.722488505021566
2013-12-23,18.133333333333333,-0.46138845311790255,0.711377393910455
2013-12-24,17.733333333333334,-0.4717780343900965,0.7168548713879324
2013-12-25,18.433333333333334,-0.4735069530560279,0.7173310618641229
2013-12-26,19.133333333333333,-0.4507286496315105,0.7034421729752339
2013-12-27,19.433333333333334,-0.4309407633397682,0.6917755063085674
2013-12-28,19.333333333333332,-0.4371670582967782,0.6946183156731158
2013-12-29,19.066666666666666,-0.42707255308889897,0.6892214902762904
2013-12-30,18.866666666666667,-0.4298264218322138,0.6903011124085442
2013-12-31,18.966666666666665,-0.43745954938029025,0.6947455568529886
2014-01-01,18.9,-0.42277340922438766,0.6859492605566923
2014-01-02,18.966666666666665,-0.42323963847773266,0.6859492605566923
2014-01-03,19.7,-0.4333854347261398,0.7071613817688135
2014-01-04,20.366666666666667,-0.4246294294351849,0.7023994770069087
2014-01-05,20.6,-0.44495240183102575,0.7125955554382812
2014-01-06,20.7,-0.4359109468687041,0.7078336506763765
2014-01-07,23.0,-0.4205780102717217,0.7003219135871747
2014-01-08,23.3,-0.4266864300228493,0.7033219135871747
2014-01-09,23.3,-0.46799938603811825,0.7266552469205081
2014-01-10,24.633333333333333,-0.4888372503840926,0.7392478395131007
2014-01-11,25.266666666666666,-0.5044780195679467,0.7462075464728076
2014-01-12,24.933333333333334,-0.5119750330260445,0.7502479505132116
2014-01-13,24.566666666666666,-0.49754541418562825,0.7431646171798784
2014-01-14,24.133333333333333,-0.5075227689217103,0.7475296965449576
2014-01-15,23.633333333333333,-0.5247795534903726,0.7562253487188707
2014-01-16,23.1,-0.513715726241032,0.74980930861862
2014-01-17,22.2,-0.5208948275492189,0.7533013721106836
2014-01-18,20.833333333333332,-0.5337061054368368,0.7595029224982804
2014-01-19,19.8,-0.5463989251491754,0.7657992187945768
2014-01-20,18.633333333333333,-0.5553143232875863,0.7695322504687849
2014-01-21,19.233333333333334,-0.5481697389336687,0.7676091735457079
2014-01-22,18.633333333333333,-0.5725006846669346,0.7801091735457079
2014-01-23,18.1,-0.5680516948782434,0.7780350994716339
2014-01-24,17.066666666666666,-0.5795708653101072,0.7847017661383006
2014-01-25,16.733333333333334,-0.5928770672808735,0.7938287502652847
2014-01-26,16.033333333333335,-0.5753931690286248,0.7854954169319514
2014-01-27,15.9,-0.557592118947219,0.7766472094567417
2014-01-28,17.133333333333333,-0.5679096729721259,0.7825995904091224
2014-01-29,17.9,-0.5611421456248492,0.780106712916245
2014-01-30,17.966666666666665,-0.5662030365268209,0.7828844906940229
2014-01-31,17.666666666666668,-0.552180759213492,0.7763368716464037
2014-02-01,17.6,-0.5288619859703297,0.7652257605352927
2014-02-02,16.933333333333334,-0.5513784880039101,0.7773469726565048
2014-02-03,16.3,-0.5278488337829809,0.7654422107517429
2014-02-04,15.866666666666667,-0.5320990685867136,0.7669127989870369
2014-02-05,15.833333333333334,-0.5193763799098946,0.7605635926378306
2014-02-06,13.933333333333334,-0.5157176602602376,0.758551520203223
2014-02-07,13.2,-0.5038777234740098,0.7527737424254453
2014-02-08,13.266666666666667,-0.4768243682636525,0.7388848535365562
2014-02-09,11.966666666666667,-0.46784915059013893,0.7340700387217416
2014-02-10,11.266666666666667,-0.45735998150603013,0.7299674746191775
2014-02-11,11.4,-0.477837768000656,0.7410785857302886
2014-02-12,11.533333333333333,-0.5044641287702811,0.7544119190636219
2014-02-13,11.633333333333333,-0.5016667304153101,0.7536543433060461
2014-02-14,11.666666666666666,-0.49995696819969576,0.7536543433060461
2014-02-15,11.133333333333333,-0.5263607989621908,0.7676894310253444
2014-02-16,10.833333333333334,-0.5241192715902545,0.7665783199142332
2014-02-17,10.9,-0.5075682846247571,0.7582449865808999
2014-02-18,10.733333333333333,-0.48694921965791954,0.7315783199142332
2014-02-19,10.266666666666667,-0.47484387050366533,0.7263495617442985
2014-02-20,9.4,-0.46275136545212586,0.7032726386673755
2014-02-21,9.233333333333333,-0.4716555857815165,0.7074393053340422
2014-02-22,9.0,-0.45380755604881234,0.698180046074783
2014-02-23,8.9,-0.45423246365366565,0.698180046074783
2014-02-24,8.466666666666667,-0.46377353695325524,0.7029419508366878
2014-02-25,8.733333333333333,-0.4894061344743532,0.7160732639680009
2014-02-26,8.366666666666667,-0.5236382978774711,0.7336171236171237
2014-02-27,6.966666666666667,-0.5405664798327797,0.741950456950457
2014-02-28,5.866666666666666,-0.539400636602073,0.741024531024531
2014-03-01,6.166666666666667,-0.5398066930287955,0.7413118873463701
2014-03-02,6.266666666666667,-0.5636238789302557,0.7536928397273226
2014-03-03,6.433333333333334,-0.546707351910649,0.7439706175051003
2014-03-04,6.833333333333333,-0.5164741332123745,0.7273039508384336
2014-03-05,7.7,-0.5446804406178917,0.7415896651241478
2014-03-06,8.433333333333334,-0.5576019103720251,0.74864094717543
2014-03-07,8.8,-0.5648424870732517,0.751908921031639
2014-03-08,9.166666666666666,-0.5742256863903664,0.7560993972221153
2014-03-09,9.466666666666667,-0.5900397442107396,0.7644327305554486
2014-03-10,9.666666666666666,-0.6144192531806999,0.7764697675924858
2014-03-11,10.433333333333334,-0.6169463295406096,0.7774276219986158
2014-03-12,10.866666666666667,-0.6254775437380862,0.7803905849615789
2014-03-13,10.966666666666667,-0.6124596175167323,0.7733730411019298
2014-03-14,10.933333333333334,-0.6114005474803651,0.7733730411019298
2014-03-15,10.8,-0.6202885385702067,0.777702045430934
2014-03-16,10.533333333333333,-0.6223927235951039,0.777702045430934
2014-03-17,10.833333333333334,-0.6064697644462201,0.7693687120976007
2014-03-18,11.133333333333333,-0.6032764919615466,0.7682576009864897
2014-03-19,11.666666666666666,-0.607843832275935,0.7699242676531562
2014-03-20,12.5,-0.6305847385939638,0.7979242676531563
2014-03-21,13.033333333333333,-0.6292020342969593,0.7967546770098813
2014-03-22,13.433333333333334,-0.6197765986678034,0.8078657881209925
2014-03-23,14.133333333333333,-0.611449053028262,0.8036991214543259
2014-03-24,14.1,-0.6432541500916445,0.8203657881209926
2014-03-25,14.666666666666666,-0.6159166649813262,0.8055509733061776
2014-03-26,15.0,-0.6041169904775953,0.7994903672455717
2014-03-27,14.933333333333334,-0.5966091927731939,0.7937664615216659
2014-03-28,16.1,-0.5836704696549257,0.7867897173356194
2014-03-29,16.566666666666666,-0.5738381697816929,0.7826230506689528
2014-03-30,17.733333333333334,-0.5776657292590974,0.7840850389730464
2014-03-31,17.5,-0.5874087296625645,0.7891007129542376
2014-04-01,18.133333333333333,-0.5663575839390681,0.777376575023203
2014-04-02,19.633333333333333,-0.5899219451342126,0.7894048769099956
2014-04-03,19.466666666666665,-0.6070370027369738,0.7986641361692547
2014-04-04,19.733333333333334,-0.5949388276231798,0.7927117552168739
2014-04-05,18.9,-0.5985606891146277,0.793993806498925
2014-04-06,18.4,-0.5804576977089724,0.7851702770871605
2014-04-07,18.0,-0.5515446068319284,0.7699907899076733
2014-04-08,17.866666666666667,-0.5104278091562393,0.7477685676854511
2014-04-09,17.8,-0.5057278513439655,0.7454537528706363
2014-04-10,17.033333333333335,-0.47712782680640026,0.7278292317978393
2014-04-11,16.7,-0.44722886864989403,0.7106996021682097
2014-04-12,16.3,-0.4411802552515978,0.7081933365040493
2014-04-13,16.533333333333335,-0.43756943307400226,0.705971114281827
2014-04-14,16.566666666666666,-0.4373764728287336,0.7065663523770651
2014-04-15,17.433333333333334,-0.41914146755597426,0.6966898091671886
2014-04-16,18.6,-0.4175471940635974,0.6958032843444936
2014-04-17,18.766666666666666,-0.42023291521595596,0.6974699510111603
2014-04-18,22.066666666666666,-0.4233764058732081,0.6999349370055581
2014-04-19,23.3,-0.4254637342866895,0.7009671950700741
2014-04-20,23.6,-0.43615141658443307,0.706105039681603
2014-04-21,24.4,-0.47159044062221805,0.7246235582001215
2014-04-22,23.866666666666667,-0.46375185415272674,0.7204568915334548
2014-04-23,24.1,-0.4376420151703036,0.7079568915334548
2014-04-24,24.266666666666666,-0.45756915273253784,0.7184238802613131
2014-04-25,24.266666666666666,-0.440361133923884,0.709332971170404
2014-04-26,24.333333333333332,-0.4392278154426634,0.7089962708337036
2014-04-27,23.433333333333334,-0.4406530838455208,0.7097230150197501
2014-04-28,23.133333333333333,-0.44135481427777573,0.7091277769245121
2014-04-29,22.133333333333333,-0.4146975393895029,0.6937768997315297
2014-04-30,21.433333333333334,-0.4209155855200589,0.6968072027618326
2014-05-01,21.5,-0.4499221310977641,0.7130474697251252
2014-05-02,20.633333333333333,-0.45048625885976573,0.7132105258630241
2014-05-03,20.333333333333332,-0.4309421216732915,0.6872845999370981
2014-05-04,19.366666666666667,-0.44592434671357084,0.6956179332704315
2014-05-05,19.833333333333332,-0.4278124115218865,0.6867290443815427
2014-05-06,19.933333333333334,-0.4342933129618712,0.6900623777148759
2014-05-07,20.4,-0.4402508900613588,0.6932912476104125
2014-05-08,20.9,-0.46704997846472546,0.7081463200741805
2014-05-09,21.133333333333333,-0.46154601831657754,0.705066609929253
2014-05-10,21.833333333333332,-0.4791064644317652,0.7174122889415988
2014-05-11,22.166666666666668,-0.49931089610575996,0.7289863630156729
2014-05-12,22.5,-0.5109683764544859,0.7345886039120314
2014-05-13,22.366666666666667,-0.5096326309946307,0.7337805231039505
2014-05-14,22.333333333333332,-0.5008604259654156,0.7284233802468076
2014-05-15,21.6,-0.492491567204158,0.724966590123351
2014-05-16,20.366666666666667,-0.4665442021831287,0.710853114946046
2014-05-17,19.9,-0.4478001774494264,0.6991864482793794
2014-05-18,16.1,-0.4438886554135872,0.6967214622849816
2014-05-19,14.433333333333334,-0.4322650219235597,0.6899114264426877
2014-05-20,13.766666666666667,-0.42076761107553257,0.6845542835855447
2014-05-21,13.9,-0.40960037565141133,0.6782579872892485
2014-05-22,13.633333333333333,-0.3925452980489454,0.6532579872892483
2014-05-23,13.366666666666667,-0.38642755926558586,0.6324246539559151
2014-05-24,12.6,-0.36147952466810607,0.6034391467095384
2014-05-25,12.366666666666667,-0.3904981529492803,0.6185906618610535
2014-05-26,12.533333333333333,-0.4050810924516966,0.6274921770125685
2014-05-27,12.766666666666667,-0.4078643188786574,0.629394350925612
2014-05-28,12.533333333333333,-0.38369152519510574,0.6008229223541834
2014-05-29,12.4,-0.41363377395675965,0.6174895890208502
2014-05-30,12.6,-0.41186511284374727,0.6174895890208502
2014-05-31,11.766666666666667,-0.40616235411108487,0.6140845710997032
2014-06-01,11.3,-0.4071162732367296,0.6150342387160375
2014-06-02,11.566666666666666,-0.4175868267242689,0.6358675720493708
2014-06-03,11.733333333333333,-0.4086843253975641,0.6303120164938153
2014-06-04,11.7,-0.4206171503801013,0.6368199530017518
2014-06-05,11.533333333333333,-0.4139498701829577,0.6168199530017519
2014-06-06,10.7,-0.41771546536297477,0.6174372369523692
2014-06-07,10.0,-0.3742228059980533,0.5942488311552676
2014-06-08,9.566666666666666,-0.3688982073435965,0.5914952079668618
2014-06-09,8.8,-0.3396778078991106,0.5763717511767384
2014-06-10,8.433333333333334,-0.3306461749622898,0.5713452961502834
2014-06-11,8.1,-0.33807875812872745,0.5752668647777344
2014-06-12,7.866666666666666,-0.29853715576824774,0.5532971678080375
2014-06-13,8.0,-0.2990009395866537,0.5537300682409378
2014-06-14,7.833333333333333,-0.29228482371458847,0.5337300682409378
2014-06-15,7.966666666666667,-0.30242669823797835,0.5403967349076044
2014-06-16,7.8,-0.27559013707471186,0.5237300682409378
2014-06-17,7.7,-0.2545447794897585,0.5137300682409378
2014-06-18,7.5,-0.2429548674129674,0.5081745126853823
2014-06-19,7.266666666666667,-0.2680897790494789,0.5206745126853822
2014-06-20,6.233333333333333,-0.2727543526471662,0.5232671052779748
2014-06-21,6.266666666666667,-0.3060287508945671,0.5566004386113083
2014-06-22,6.266666666666667,-0.3060287508945671,0.5566004386113083
2014-06-23,6.3,-0.3383775684814659,0.5899337719446416
2014-06-24,6.266666666666667,-0.338322274411487,0.5899337719446416
2014-06-25,5.766666666666667,-0.35084617252128064,0.5961837719446416
2014-06-26,5.2,-0.33571524275002773,0.5894204869204869
2014-06-27,5.3,-0.3281722610459516,0.6005315980315981
2014-06-28,5.166666666666667,-0.30993816457845663,0.575531598031598
2014-06-29,5.033333333333333,-0.27124769151012856,0.5533093758093758
2014-06-30,5.0,-0.2794897299985166,0.5588649313649314
2014-07-01,5.133333333333334,-0.2807291953351508,0.5587141018023372
2014-07-02,4.966666666666667,-0.3035573468691518,0.5712141018023371
2014-07-03,4.666666666666667,-0.26948498332696597,0.5545474351356705
2014-07-04,4.666666666666667,-0.2434434990221291,0.5402617208499562
2014-07-05,5.1,-0.2563719066422901,0.5633386439268793
2014-07-06,5.3,-0.2693862495265128,0.5716719772602126
2014-07-07,5.433333333333334,-0.3218365514386086,0.5994497550379904
2014-07-08,6.066666666666666,-0.3128352575848269,0.5945072263023582
2014-07-09,6.066666666666666,-0.3311007761309313,0.6028405596356915
2014-07-10,6.133333333333334,-0.3219721118152384,0.5986077554028871
2014-07-11,6.2,-0.3087272430712511,0.5912003479954798
2014-07-12,6.5,-0.33674959726294557,0.6085080403031722
2014-07-13,6.633333333333334,-0.3331375239040823,0.60648783828297
2014-07-14,6.9,-0.3509612938013048,0.6314878382829701
2014-07-15,6.733333333333333,-0.38350873800106366,0.6481545049496368
2014-07-16,6.766666666666667,-0.4397610695360851,0.6814878382829701
2014-07-17,7.166666666666667,-0.46826405962863515,0.6957735525686845
2014-07-18,7.766666666666667,-0.47924566292655746,0.7013291081242399
2014-07-19,7.933333333333334,-0.477070832158714,0.70132910812424
2014-07-20,7.633333333333334,-0.4575599055765189,0.6754031821983141
2014-07-21,7.733333333333333,-0.42517997039140437,0.6587365155316474
2014-07-22,7.733333333333333,-0.42517997039140437,0.6587365155316474
2014-07-23,8.566666666666666,-0.4206084094491947,0.6561724129675447
2014-07-24,8.5,-0.3585787788411658,0.6228390796342114
2014-07-25,8.766666666666667,-0.3457131138380604,0.615431672226804
2014-07-26,8.7,-0.35135313745368557,0.6182094500045818
2014-07-27,9.4,-0.385545273797668,0.6376538944490263
2014-07-28,9.633333333333333,-0.4057165488229904,0.6662253230204549
2014-07-29,9.766666666666667,-0.42955461559390723,0.6789237357188675
2014-07-30,9.8,-0.40172467686430313,0.6622570690522008
2014-07-31,9.3,-0.38624100409350376,0.6534335396404362
2014-08-01,9.633333333333333,-0.3527278100765826,0.6354848216917183
2014-08-02,9.6,-0.3305186684247932,0.6243737105806072
2014-08-03,9.533333333333333,-0.34767979478863836,0.6327070439139405
2014-08-04,9.233333333333333,-0.350422194331398,0.6346301208370174
2014-08-05,9.133333333333333,-0.35311717691968914,0.636296787503684
2014-08-06,9.3,-0.33046009739161264,0.6236705248774215
2014-08-07,8.733333333333333,-0.3511274436530829,0.6358352758352759
2014-08-08,8.7,-0.36265921620038094,0.6413908313908313
2014-08-09,8.633333333333333,-0.3613397814819007,0.6408617308617309
2014-08-10,8.466666666666667,-0.3588105164953857,0.6399358049358049
2014-08-11,8.033333333333333,-0.3432567064491163,0.6142947792947793
2014-08-12,7.666666666666667,-0.3324829326928242,0.6087392237392238
2014-08-13,7.4,-0.3146591627956017,0.5837392237392238
2014-08-14,7.1,-0.2821865298046586,0.5504058904058905
2014-08-15,7.033333333333333,-0.24988610622226368,0.5170725570725571
2014-08-16,6.8,-0.21804118630229605,0.5004058904058903
2014-08-17,6.033333333333333,-0.238665582341676,0.5115170015170015
2014-08-18,6.266666666666667,-0.2305458234799794,0.5063887963887964
2014-08-19,6.3,-0.26272678445308323,0.5397221297221297
2014-08-20,6.166666666666667,-0.2618323213907968,0.523055463055463
2014-08-21,6.233333333333333,-0.2650522338403157,0.5397221297221297
